"ChgOpId","Partner","Type","Nb_Nodes_source","nb_activ_source","nb_AndGtw_source","nb_XorGtw_source","Nb_Nodes_target","nb_activ_target","nb_AndGtw_target","nb_XorGtw_target","nb_affected_partners","nb_Insert_genreated","nb_Replace_generated","nb_Delete_generated","exec_time"
"5110b2b8-6b71-4b6a-9734-78528951b51d","partner17","Replace","34","12","4","16","66","22","2","42","5","0","5","0","136"
"5ada0273-64af-4024-93ba-b5a753a5a56e","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","331"
"1db44fe6-217c-4e50-ba9d-9d87f68d00f0","partner3","Insert","20","8","2","8","50","8","0","26","8","8","0","0","82563"
"241120fa-2157-45be-a456-e3d785b94d6b","Acquirer","Replace","10","4","0","4","14","6","0","8","2","0","2","0","9"
"b0d69ea9-4e33-4b40-b6d3-eccbd2a2d395","partner8","Insert","12","4","2","4","32","10","0","14","4","4","0","0","2140"
"8725acb3-769d-41b0-ac17-ad475d2c4dab","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","280"
"0cafba89-05fb-4a48-af6b-89b5855f02a3","partner20","Replace","13","3","0","6","6","4","0","2","2","0","1","1","17"
"e400a871-0344-487c-b55f-5f8747ca4a04","partner8","Insert","6","2","0","2","17","7","0","6","2","2","0","0","1528"
"0f60d0db-43b3-4f5b-8583-29cc3a052718","partner7","Replace","7","3","0","2","7","5","0","0","3","1","0","2","791"
"d5d89d51-c53e-49aa-8a12-9328f3f7efe8","partner4","Insert","4","2","0","0","6","2","0","0","2","2","0","0","940"
"c8aa611d-c8be-4a15-8295-9071bcbcc8e0","partner4","Replace","20","8","0","10","35","17","2","16","4","0","2","2","87"
"a158f810-24f5-4687-ba20-7799b0170c5d","partner6","Delete","1","1","0","0","1","1","0","0","1","0","0","1","14"
"e5dd00f0-e72d-4073-a9b5-d98072e23850","partner9","Insert","12","4","2","4","60","26","4","22","4","4","0","0","81321"
"38739282-1deb-4bc2-8951-cd754822b1d8","partner17","Insert","3","1","0","0","11","5","0","4","1","1","0","0","77587"
"7c5a4f38-cd42-43d5-8177-e8ce7848b63f","Airline","Replace","17","7","0","6","17","9","2","6","3","0","2","1","34"
"b2dfb6b2-9e51-4d4e-9f7b-4323c580e075","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1957"
"966eeff8-c5a4-477c-be2e-49c13bc72cd6","partner5","Insert","3","1","0","0","13","5","0","6","1","1","0","0","2396"
"30bfc348-b781-46a9-911b-43e0d74b8b69","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","26314"
"c595a4b3-ede2-4792-9e4d-772d3e5d3f7c","partner4","Insert","3","1","0","0","3","1","0","0","1","1","0","0","13178"
"69d30d41-6c1f-4bf3-8057-b9e556e9a0bc","partner4","Insert","3","1","0","0","3","1","0","0","1","1","0","0","12801"
"3da3725f-f83c-41ec-bfe5-7033d3288810","partner14","Replace","17","13","0","2","17","15","0","2","3","0","1","2","32"
"dc95b06f-a038-432d-9f1d-0d35d9ddb769","partner14","Insert","3","1","0","0","4","2","0","0","1","1","0","0","276"
"f520c031-ffa6-4696-abc0-6d00813cc7ee","partner10","Insert","3","1","0","0","3","1","0","0","1","1","0","0","423"
"eb1c6650-8d23-45ce-8046-868450bb0356","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","277"
"a79136ae-99bc-4e3a-b15f-7938b0896eec","partner9","Replace","9","5","2","0","5","5","0","0","2","0","0","2","65"
"d645b104-6183-4cb8-86ec-a90d1ce7e6fb","partner7","Insert","3","1","0","0","5","3","0","0","1","1","0","0","381"
"a65db938-3fe9-46f5-a152-e4d36fef839c","partner5","Insert","3","1","0","0","11","9","0","0","1","1","0","0","357"
"46b3e162-f94c-49a9-b2e0-e66769af18ef","partner8","Insert","21","9","4","6","87","41","2","30","7","7","0","0","19285"
"e3896d5d-7e3b-4c8d-b54d-19d2c5c6c634","partner2","Insert","6","2","0","2","40","18","6","14","1","1","0","0","329"
"7b4e324e-7d10-4ef5-91b9-abd4c2b11090","partner20","Insert","4","2","0","0","9","3","0","2","2","2","0","0","527"
"d8d9f6ab-39bc-4787-8b68-3b81e76f8781","partner17","Replace","10","4","2","2","17","9","0","4","4","2","0","2","38660"
"8c7a24c8-611d-4192-a1f9-be6fb880fc33","partner9","Replace","7","3","0","2","5","3","0","2","2","0","1","1","20"
"78634955-1a92-404e-89fa-c7ea4c0d746c","partner8","Insert","3","1","0","0","3","1","0","0","1","1","0","0","611"
"d1216236-66f0-456f-be1a-5502274e11ed","partner14","Replace","19","13","0","4","17","15","0","2","3","0","1","2","36"
"2d6f472a-5a88-44bf-b067-6fd3d3c64268","partner11","Insert","16","6","2","6","32","6","0","16","5","5","0","0","18507"
"f1c6e387-453e-48f3-b208-e50fd84c8313","Acquirer","Insert","12","4","2","4","16","4","0","8","2","2","0","0","600"
"d2cf4583-9b8b-4536-9d49-a81d99e02651","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","10080"
"df4439d1-e3d1-4d69-93da-e1453957c7cb","partner7","Replace","18","14","2","0","23","19","0","4","5","0","1","4","109"
"cf8024e1-cd00-4e26-9a8d-0aad1f5c906d","partner10","Insert","3","1","0","0","3","1","0","0","1","1","0","0","383"
"fb7cf0e5-bf5f-4b5d-a1c3-c94cc1632213","partner15","Insert","13","11","0","0","15","11","0","0","2","2","0","0","1379"
"f21f5b85-f52d-4dae-8304-20f213d26e56","partner7","Insert","4","2","0","0","8","4","0","0","2","2","0","0","11731"
"c2017a31-a80f-4ade-99e8-eb90163a949d","partner8","Replace","14","6","2","4","2","2","0","0","2","0","0","2","52"
"0042452f-c0e8-4ac8-a6b6-bd579e4d9be6","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","309"
"c181a18c-56ec-4399-9cd0-2ecf3b6dcb7d","partner8","Insert","6","2","0","2","17","7","0","6","2","2","0","0","1652"
"1c3d586f-816b-4510-af40-10e3742a9a18","partner9","Replace","6","2","0","2","5","3","0","2","1","0","1","0","4"
"beb92059-be5e-4b88-8b36-cc31718191ec","partner2","Insert","6","2","0","2","6","2","0","2","1","1","0","0","329"
"1da5ce3b-1219-49fe-acf2-92abbb04a118","partner9","Insert","3","1","0","0","17","9","2","4","1","1","0","0","42766"
"cda7518e-56e9-41a1-996d-89fbe6661bf4","partner7","Insert","21","15","2","2","64","38","2","12","6","6","0","0","114875"
"44807ec6-257e-43c7-a1b2-72559b810ba2","partner3","Insert","3","1","0","0","4","2","0","0","1","1","0","0","261"
"cba67c65-6887-4605-b69a-e9687f975fcd","partner16","Replace","13","3","0","8","16","4","0","10","2","1","1","0","434"
"a65b88c3-2fbd-4913-964f-9732c3411c67","partner7","Replace","6","2","0","2","6","2","0","2","2","1","0","1","3169"
"de5c19f7-de54-4a48-844a-dcdb0b0a3253","partner10","Insert","21","13","0","6","61","25","4","22","5","5","0","0","12272"
"2f8f0e88-abb1-4494-8285-2e4da4252667","Traveler","Insert","3","1","0","0","3","1","0","0","1","1","0","0","424"
"daa65dda-d19f-41c2-88e9-4142f620b9fe","partner14","Insert","3","1","0","0","5","3","0","0","1","1","0","0","306"
"0a1a66c2-0d45-4481-b0f3-244c1e8a55c5","partner3","Replace","6","2","0","2","4","2","0","0","2","1","0","1","2805"
"94d3ca94-0126-4301-819c-200765ed0289","partner3","Insert","6","2","2","0","6","2","0","0","2","2","0","0","3236"
"f6934be0-e75f-4088-9d48-afe8aef015de","partner9","Insert","3","1","0","0","4","2","0","0","1","1","0","0","1011"
"0bc74dd0-6172-43b9-8846-1e68136e6c89","partner9","Replace","15","7","4","2","32","26","2","4","2","0","2","0","21"
"9399d588-ecf0-488a-97d7-0ad05c1d5fe0","partner3","Replace","43","17","4","20","112","32","0","72","10","4","6","0","2822"
"f9d06804-99bd-4c73-a4fd-fe8058a77787","partner7","Replace","6","2","0","2","21","15","0","4","2","1","0","1","39513"
"eb58b330-5eb2-444b-a5f2-52f559f6120b","partner17","Insert","6","2","0","2","10","2","0","4","2","2","0","0","527"
"c8b6a046-5e47-4eb1-a420-a3546e06d2b9","partner8","Insert","3","1","0","0","4","2","0","0","1","1","0","0","4107"
"83d1327c-fb4c-422a-b5d0-b4ca7d6467a1","partner11","Replace","16","4","0","10","14","4","2","8","2","0","2","0","19"
"296c7eae-929d-4bb2-a244-6151085eef73","partner8","Replace","13","5","2","4","9","7","0","0","5","1","0","4","982"
"9d35b9a1-c5cf-4f76-a313-72a3d34cee7e","partner20","Insert","10","2","0","6","18","2","0","12","2","2","0","0","527"
"38741be6-1969-4406-815c-b39a0c02eead","partner17","Insert","7","3","2","0","11","5","0","0","3","3","0","0","11742"
"7f891310-120c-4787-837a-981e4008d2ac","partner8","Insert","21","9","4","6","73","33","0","26","7","7","0","0","43371"
"16aa4ba5-d6a9-491a-9c81-8dc594452ce1","partner7","Replace","9","3","0","4","14","6","0","6","3","1","1","1","725"
"ab3eb1b2-c6e3-4ef6-85fd-97895d2d4596","partner7","Insert","3","1","0","0","13","7","0","4","1","1","0","0","2054"
"2309e9ab-1a4d-4f67-bb6b-a032ac542358","partner7","Insert","3","1","0","0","4","2","0","0","1","1","0","0","351"
"a8a93663-097b-49de-887b-96a8a202e663","partner11","Replace","14","4","0","8","10","4","2","4","2","0","2","0","15"
"35f1d311-a7e6-4e5a-9d65-fc2f91005fac","TravelAgency","Replace","9","3","0","4","5","3","0","2","2","0","1","1","13"
"77877c98-6404-47f4-8dc2-88aeb0b34da1","partner16","Insert","5","1","0","2","18","8","0","8","1","1","0","0","370"
"9db2b8ee-6519-47a1-9cc8-ece1de823570","partner14","Insert","16","12","0","2","24","12","0","6","3","3","0","0","1001"
"d908ae33-b56f-447f-9b52-e91bd3d0116e","partner9","Replace","6","2","0","2","1","1","0","0","1","0","0","1","12"
"1338f2a8-5bb0-4d88-a3b6-584ceb394bbf","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","269"
"d6cb719b-c420-4674-963c-1d0015d4107a","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","23668"
"7846470d-1df5-4bf7-939d-489ce6072bee","partner16","Replace","19","5","0","12","13","5","2","6","4","0","1","3","108"
"298a46a7-43b1-4593-a043-79a0ce757e37","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","393"
"d3c7f514-6d18-4242-a3c1-11ba98055cf6","partner12","Insert","8","2","0","4","14","2","0","8","2","2","0","0","1067"
"1fb15011-cf6e-4895-b4b3-ef1f905a7925","Airline","Insert","3","1","0","0","5","3","0","0","1","1","0","0","256"
"7638f0c6-76db-451b-9adb-efe336bf710a","partner3","Replace","13","5","0","6","29","9","0","14","5","3","0","2","44461"
"a0260789-4d82-47fd-8954-3a54cf2cffb8","partner9","Insert","12","4","2","4","24","4","0","12","4","4","0","0","1455"
"e5818bb4-c7d3-4897-9b9e-4aff36913540","partner7","Insert","6","2","0","2","10","2","0","4","2","2","0","0","620"
"c9845714-4361-4df7-b6cd-f1171108d459","partner16","Replace","6","2","0","2","8","2","0","4","2","1","0","1","9662"
"20bb5a1f-7a83-4477-8380-fdacdc81d1ef","Airline","Replace","14","6","0","6","12","8","2","2","3","0","1","2","41"
"1131465e-323f-47bc-b4c8-d6465cf2c415","partner5","Replace","18","8","4","4","44","32","2","10","4","0","4","0","36"
"29955422-659b-414e-a589-2f9a02571bad","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1325"
"557706ae-1a17-4b77-ae4b-808ce3116c8c","partner3","Insert","3","1","0","0","11","5","0","4","1","1","0","0","81327"
"04e45b0a-ea8b-45c8-90e3-4920e737d92a","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","4514"
"6fd26528-9f4c-4e60-8f07-405df3181ac2","partner10","Insert","21","13","0","6","60","22","4","24","5","5","0","0","10420"
"a164cd1b-e90d-4bc4-945d-a2db4bfdb55f","partner9","Replace","41","17","6","14","34","22","4","8","9","0","1","8","654"
"a2dd2330-9660-4b3f-9306-3f5a594ba63f","partner4","Insert","4","2","0","0","6","2","0","0","2","2","0","0","574"
"6867e4b0-5541-400f-bb7f-371233bc560c","partner9","Insert","6","2","0","2","14","6","0","6","1","1","0","0","11188"
"43007497-cea8-42d9-b930-263960e200a1","partner5","Insert","3","1","0","0","13","5","0","6","1","1","0","0","25589"
"46f7abd2-df00-41fa-8f1c-d37c1051e0c9","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","284"
"5ea5f038-9a61-4860-aa57-8159742b807a","partner9","Insert","6","2","2","0","7","3","0","0","2","2","0","0","4935"
"b23b1a29-5b97-4bb2-bd17-bb68535c0f84","partner17","Replace","7","3","2","0","9","7","0","0","3","1","0","2","7288"
"3bd61e17-25b5-4b5a-a97a-0116deea290a","partner16","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2006"
"9870021c-f796-4fe5-b617-071a88b41244","partner9","Replace","21","11","4","4","29","23","2","4","6","0","1","5","107"
"41bd1884-4725-46cb-a01b-7e8f4ced0d0f","partner8","Replace","13","5","2","4","7","5","0","2","4","0","1","3","57"
"5d6ca564-0d5a-4506-9f20-50131ace8cc1","partner7","Insert","6","2","0","2","12","4","0","4","2","2","0","0","720"
"feaa4053-b272-4437-8fb5-36bcdf69973e","partner9","Insert","18","6","2","8","90","32","6","42","5","5","0","0","1773"
"1d10ba7f-caf4-4b1b-b967-11de405869a8","partner18","Insert","6","2","0","2","10","2","0","4","2","2","0","0","557"
"b7e3c4f1-4ad7-4693-abc1-6b7a20d018a4","TravelAgency","Insert","8","4","0","2","39","15","0","18","3","3","0","0","7504"
"2383de9e-459d-48d4-a344-8d44dc42f351","partner8","Insert","6","2","2","0","7","3","0","0","2","2","0","0","1154"
"79c8f193-0c78-4f92-90c0-98afe1198c59","partner7","Insert","3","1","0","0","11","5","2","2","1","1","0","0","774"
"1d1e0be3-52e7-4c42-8b36-1e99335ac1ab","partner2","Insert","12","4","0","6","25","6","1","12","3","3","0","0","3741"
"e8a82b8f-290b-4969-8578-81a2219aff42","partner19","Insert","4","2","0","0","7","3","0","0","2","2","0","0","516"
"25f4a209-d116-468d-85a5-a1914b0d6aba","partner17","Replace","6","2","0","2","7","3","0","2","2","1","0","1","274"
"89c200f3-0b19-432b-b157-99f06f3e86f8","partner9","Delete","4","2","0","2","4","2","0","2","1","0","0","1","12"
"8c7b8d08-46ec-4984-91ae-13e14eab1085","partner5","Insert","12","4","2","4","65","27","0","30","4","4","0","0","109190"
"ff9fd5ff-9c87-4699-86c2-84242828b3d4","partner9","Insert","18","6","2","8","49","13","0","26","5","5","0","0","3444"
"a0ddbfe6-f0af-44a3-aecd-17060e4ecbe2","partner8","Replace","11","5","2","2","8","6","0","0","5","1","0","4","1164"
"9c90bff7-ee06-4967-9d15-bed264cf5802","partner18","Insert","3","1","0","0","3","1","0","0","1","1","0","0","272"
"c815e5c6-c7ce-4277-b221-29223d45f5a9","partner2","Insert","3","1","0","0","3","1","0","0","1","1","0","0","397"
"01dd08b7-dd22-4965-83ee-9dcbf7e5c344","partner7","Insert","3","1","0","0","13","7","0","4","1","1","0","0","88276"
"e6c99d2d-d399-46e4-870d-88b1be36a790","partner9","Replace","6","2","0","2","4","2","0","0","2","1","0","1","293"
"9fa57b07-d13b-44c2-8ed6-1f31bb4c3905","partner3","Replace","10","4","0","4","16","6","0","6","4","2","0","2","50436"
"1f4a856f-42d6-49e5-9599-b2843ca959a1","partner8","Replace","13","5","2","4","9","7","0","0","5","1","0","4","944"
"ef19e63f-e72e-437d-a5dd-1b40c2810fd7","partner7","Replace","51","35","2","12","88","54","12","22","10","0","5","5","343"
"461d33ad-877e-4b6e-9113-f9d7d170a7ec","Airline","Replace","10","4","0","4","15","7","2","6","2","0","2","0","8"
"0ef8aded-4b8e-48ed-9380-f37a58f1935c","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","258"
"097017db-47fb-424a-a9b7-66818dd9ae92","partner9","Insert","20","10","4","4","57","29","2","14","6","6","0","0","51649"
"f16d7738-6f80-4e53-9b83-ce6547d1150e","Airline","Replace","16","6","0","8","27","9","0","14","3","2","1","0","32025"
"5cac3cf6-a476-43d8-8122-6dc44b3c1c2d","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","291"
"9ff61167-4ea3-4180-b018-ec73fd911f02","partner19","Insert","3","1","0","0","3","1","0","0","1","1","0","0","368"
"379829aa-7a9a-45fa-b334-31b22e0ff0c6","partner18","Insert","8","2","0","4","14","2","0","8","2","2","0","0","536"
"c298275e-33aa-4fe1-bec7-4adb7922612c","partner9","Replace","6","2","0","2","4","2","0","0","2","1","0","1","3743"
"ce833586-9e71-4119-8718-a657a3033790","partner10","Insert","3","1","0","0","5","3","0","0","1","1","0","0","403"
"06e9ba42-30d9-4d4d-8a9b-f747a6150dca","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","313"
"c6de0030-2636-4f19-923c-ee31db5da060","partner9","Insert","3","1","0","0","5","3","0","0","1","1","0","0","294"
"d671a718-a6ab-41a8-8cbd-406eadb1fab4","partner9","Insert","3","1","0","0","22","10","4","6","1","1","0","0","43700"
"e37113ba-6b36-417d-92fc-db62fa0078f1","partner8","Insert","6","2","0","2","10","2","0","4","2","2","0","0","748"
"338929fa-e621-4d09-8532-b945123dc2fd","partner9","Replace","12","4","2","4","7","5","0","2","3","0","1","2","45"
"c98a1fb9-ac33-4dee-a8a6-bbb497d7146b","partner11","Insert","3","1","0","0","3","1","0","0","1","1","0","0","11827"
"5cb95625-3200-4337-a9c4-400d51017059","partner10","Replace","24","14","0","6","24","20","4","0","5","0","1","4","119"
"51fa36b3-0d76-4d31-ba9f-4483ee08d348","partner2","Insert","3","1","0","0","3","1","0","0","1","1","0","0","249"
"8ea900b4-6844-4c40-bfb9-3cfe21072e02","partner3","Replace","6","2","0","2","6","2","0","2","2","1","0","1","5623"
"a2ee731f-f884-4dc9-8c20-6e69ab4cb907","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","2978"
"6537a3a6-0768-46b2-9b07-2ff89a40ed9b","partner17","Replace","27","9","2","12","33","15","2","16","5","0","3","2","99"
"ad132d0c-2f63-46dd-8ad2-7a4afbf31d47","partner9","Insert","6","2","0","2","11","3","0","4","2","2","0","0","704"
"cf0aa717-fa5c-4d97-9539-1ea5b186d701","partner7","Insert","3","1","0","0","17","7","0","8","1","1","0","0","2900"
"1865c24b-16e9-46af-bb53-875fbcdd9426","Acquirer","Insert","3","1","0","0","12","6","0","4","1","1","0","0","3039"
"d0a00e10-b2b1-4559-bb5e-7a015d157c50","partner17","Replace","15","5","0","8","17","7","0","10","3","0","2","1","34"
"393e9052-1fae-43f5-af0b-0b5d6bbc1a0c","partner8","Replace","13","5","4","2","30","12","0","12","5","3","1","1","9965"
"1e3e55ae-abf5-420e-ac63-692ae0d58687","partner9","Insert","3","1","0","0","5","3","0","0","1","1","0","0","795"
"9dd1d024-7fcd-4577-8309-224af9050ac2","partner9","Replace","34","16","8","8","66","44","6","16","6","0","6","0","136"
"e1d75488-bfe9-4b97-a3f0-a0af8a20222a","partner9","Replace","20","10","4","4","20","16","2","2","2","0","1","1","72"
"8b6e6941-b381-48ed-9bd4-2e4bdc69c96e","partner3","Insert","6","2","0","2","10","2","0","4","2","2","0","0","6331"
"4b2b4c80-6a5d-45e4-8a55-0d962e4f8b6d","partner11","Replace","11","5","2","2","13","5","0","2","4","3","1","0","15534"
"a662e44a-7e33-4b6d-9175-7b0f06acb8fb","partner7","Insert","3","1","0","0","17","7","0","8","1","1","0","0","2448"
"4286d1af-4506-47ef-9b81-229472b453dc","TravelAgency","Replace","36","18","4","12","62","24","4","34","6","0","6","0","124"
"72767698-68ed-4800-b43b-b89b7dc2f3ae","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","297"
"c072eab0-806d-4ebe-a4fc-ca5c05f1c780","partner7","Replace","7","3","0","2","6","4","0","2","2","0","1","1","12"
"b35325ed-723e-4e23-a58d-31aa38fb30f1","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1315"
"c52fa89e-e696-4e03-aeec-335aa139980a","partner9","Insert","16","6","2","6","32","8","0","14","5","5","0","0","1752"
"7c89567c-d079-44de-a716-6d27a9f4e6fe","partner9","Replace","30","14","6","8","88","48","6","30","8","2","2","4","854"
"f351e478-6807-4cf4-8647-af8f46d95f8c","partner9","Replace","25","9","4","10","33","15","4","14","5","0","3","2","113"
"3cc4ca5c-dc64-4d64-8bfd-119de4491108","partner3","Insert","3","1","0","0","5","3","0","0","1","1","0","0","380"
"730dcc01-b97f-4347-ad7d-694d92e135d3","partner3","Insert","29","11","2","14","91","15","0","56","10","10","0","0","92843"
"eab00544-e420-460f-be9b-06141138bca0","partner9","Delete","1","1","0","0","1","1","0","0","1","0","0","1","6"
"35556d45-df31-4da1-af50-4444e659577c","partner8","Replace","20","8","6","4","46","16","0","24","5","3","2","0","9750"
"18ca79aa-13eb-4b5b-bc5a-ca115bf6a066","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","393"
"0df16561-4c9a-4163-b3c1-f14849fbf4e1","partner9","Insert","6","2","0","2","10","2","0","4","2","2","0","0","33903"
"6d9603f2-bce3-4478-bd76-6e4717fb94c3","partner3","Replace","6","2","0","2","4","2","0","0","2","1","0","1","290"
"d2c507d8-b0a3-486a-8b61-d3b6ef6befd5","partner4","Insert","3","1","0","0","3","1","0","0","1","1","0","0","6592"
"78970e7a-8ab0-402d-a6b3-1b3f7475be72","partner8","Insert","3","1","0","0","4","2","0","0","1","1","0","0","1558"
"4489854f-da47-4318-b817-f32a9d01ddd4","partner9","Insert","3","1","0","0","10","6","0","2","1","1","0","0","1375"
"2b330982-b826-4f65-865b-771b113d11eb","partner8","Insert","12","4","2","4","25","5","0","12","4","4","0","0","10875"
"d48a49b2-0fb6-424c-a69a-8e29920e9087","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","346"
"e4a93280-173f-4e81-88fd-8111c8643e22","partner9","Insert","18","6","2","8","63","21","4","28","5","5","0","0","1781"
"2ca3ea4c-402c-4c94-a2c2-296c5eee6124","partner7","Replace","74","44","4","24","181","73","16","92","10","0","10","0","532"
"45cd04bb-00cd-4649-95f8-2c16b0508bf5","partner8","Insert","3","1","0","0","4","2","0","0","1","1","0","0","445"
"a6ab7e0d-0d8d-4657-85e2-ff7e08d27d7c","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","38713"
"016cd187-c70e-4970-9ae8-25f6b7086185","partner6","Delete","4","2","0","2","4","2","2","0","2","0","0","2","26"
"0d14bc98-0626-4018-b0c3-2d64cf4e8836","TravelAgency","Insert","8","4","0","2","39","15","0","18","3","3","0","0","7558"
"a6b084cc-b3be-4afd-9a96-8f0bbb159f92","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","4944"
"93e4229c-7bfc-405d-bb9a-7c0d1bb26b5e","partner9","Insert","3","1","0","0","20","14","0","4","1","1","0","0","40417"
"4638def3-2b47-479c-82a0-d480ea8492c1","partner9","Insert","3","1","0","0","4","2","0","0","1","1","0","0","374"
"4a6b6b58-90b0-4951-af6a-670c8426e05b","partner14","Insert","3","1","0","0","3","1","0","0","1","1","0","0","315"
"ce299ee5-b66a-45a3-87af-3856a66f916f","partner3","Insert","6","2","0","2","10","2","0","4","2","2","0","0","1469"
"b32072c2-21fa-4480-942c-937a27980c27","partner19","Replace","10","4","0","4","10","6","0","4","2","0","2","0","7"
"a68df278-d865-4ee6-a065-78efaf6f2c00","partner7","Insert","3","1","0","0","20","14","0","4","1","1","0","0","79949"
"2648c111-6611-4353-8127-21213eac2f0c","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","291"
"b1c633ec-9337-4c6c-8558-5cf00c9df23c","partner3","Replace","23","9","2","10","76","24","0","36","9","8","0","1","90372"
"50f7f17a-3d5e-4c21-b67c-8a64e617baf3","partner9","Replace","24","12","4","6","55","33","6","14","7","1","1","5","519"
"678c5d95-4bf5-49a8-9559-5db3b9dcd735","partner11","Replace","17","7","2","6","18","10","4","4","5","0","1","4","114"
"3dc60c14-4426-4854-a4fe-2c8fb3fe9c38","partner3","Insert","3","1","0","0","9","7","0","0","1","1","0","0","8227"
"ce4d4c18-d14d-43c4-a858-12d2e5a1ef10","TravelAgency","Insert","4","2","0","0","15","7","0","4","2","2","0","0","4293"
"fb6d0e6b-ed56-4f4d-befa-3f40a1805a71","partner9","Delete","4","2","0","2","2","2","0","0","2","0","0","2","30"
"62276d1b-1574-4de0-82ff-abe0050e6507","partner9","Insert","9","3","2","2","32","12","4","10","3","3","0","0","5150"
"c4eec508-a64b-4573-bb11-30851036af16","partner6","Replace","9","3","0","4","11","5","2","2","3","1","0","2","384"
"95df8ef3-7601-4797-a1b5-a66763694c8e","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","265"
"4fda75be-39a0-4dba-af0d-1944d03913f5","partner7","Insert","6","2","0","2","11","3","0","4","2","2","0","0","776"
"d9264b9c-5b72-4125-a44a-2dbe1b2ee710","partner16","Insert","3","1","0","0","4","1","1","0","1","1","0","0","3264"
"bcf0e5b8-d8a9-4f80-b817-738a38ec7885","partner16","Insert","16","4","0","10","37","7","0","22","4","4","0","0","37752"
"6dcfb6fb-2f01-438f-b83c-3be4f4884af9","TravelAgency","Insert","6","2","0","2","14","4","0","6","2","2","0","0","57183"
"b57fbe98-cfd6-4495-b2eb-8cff1c15f8bd","partner9","Replace","39","17","6","14","22","18","0","4","9","0","1","8","649"
"4c9ef3d2-a3ac-4cb3-a898-d1bf2bb7bc81","partner8","Insert","4","2","0","0","6","2","0","0","2","2","0","0","623"
"a474cb15-9812-4172-84e9-388d27e6aa06","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","340"
"d9a3bd56-b00f-4e26-aa72-986503200592","partner8","Insert","3","1","0","0","4","2","0","0","1","1","0","0","4101"
"9a2e9bce-6486-4393-b8aa-121339cd432b","partner3","Insert","3","1","0","0","5","3","0","0","1","1","0","0","2294"
"a2d4885c-d355-45b2-81f0-bcae9bbaefbc","partner16","Insert","10","2","0","6","15","3","0","8","2","2","0","0","10195"
"c6af22e3-d6c6-4028-b7a2-554cb8223d46","partner11","Replace","6","2","0","2","6","2","0","2","2","1","0","1","2664"
"c24d1069-7b05-4e3a-8994-8d281393e259","partner5","Replace","22","8","4","8","52","32","2","18","4","0","4","0","54"
"82510246-1f30-4ee6-b7d3-aacaefc9168b","partner8","Replace","7","3","0","2","6","4","0","0","3","1","0","2","1597"
"ed74f874-6741-4b68-b14a-f77957b0a31a","partner9","Insert","20","10","4","4","46","18","2","14","6","6","0","0","29161"
"f27d75e3-b3f5-49e1-af50-274125b8f53a","partner5","Replace","14","6","2","4","16","8","0","8","4","0","2","2","45"
"6a38debc-ffef-4bb5-887b-85d60e4eff13","partner12","Insert","3","1","0","0","3","1","0","0","1","1","0","0","425"
"eb526174-8318-437e-a002-e585315021ab","partner8","Insert","3","1","0","0","3","1","0","0","1","1","0","0","8160"
"11356710-952f-4127-8537-91a35bfe217e","partner7","Insert","3","1","0","0","20","14","0","4","1","1","0","0","81450"
"134d04eb-954e-427d-86ed-19b846da46ce","partner14","Insert","18","12","0","4","30","12","0","12","3","3","0","0","1896"
"428559e0-02e4-482b-94fd-1e604f593251","Traveler","Insert","10","4","0","4","16","4","0","8","2","2","0","0","612"
"89696d61-78cc-4e1d-8459-6741bb9d51a4","partner17","Insert","3","1","0","0","11","5","0","4","1","1","0","0","11611"
"23b55e01-09c0-4699-989a-bb8c3cef9983","partner3","Delete","4","2","0","2","2","2","0","0","2","0","0","2","10"
"229a4d2f-afef-4581-bdbb-701661d21b27","partner3","Replace","23","9","2","10","16","10","0","6","8","0","1","7","293"
